form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,23,0,0,2,2,0,39,True,0,166,DEF,3,4.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,21,0,0,1,1,0,39,True,0,166,DEF,2,4.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,19,0,0,2,0,0,39,True,0,166,DEF,4,3.5
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,17,0,0,2,0,0,39,True,0,166,DEF,3,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,29,0,0,1,2,0,39,True,0,166,DEF,3,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,0,14,0,0,0,5,0,39,True,0,166,DEF,2,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,11,0,0,2,0,0,39,True,0,166,DEF,3,3.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,8,0,0,4,1,0,39,True,0,166,DEF,3,3.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,6,0,0,1,0,0,39,True,0,166,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,4,0,0,5,2,0,40,True,0,166,DEF,4,2.9
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,3,0,0,3,1,0,40,True,0,166,DEF,4,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,1,0,0,3,0,0,40,True,0,166,DEF,5,3.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,13,0,0,2,1,0,39,True,0,166,DEF,3,2.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,31,0,0,1,1,0,39,True,0,166,DEF,3,2.8
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,33,0,0,1,1,0,39,True,0,166,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,36,0,0,4,1,0,39,True,0,166,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,38,0,0,2,1,0,39,True,0,166,DEF,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,37,0,0,1,2,0,39,False,0,166,DEF,4,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,32,0,0,0,1,0,39,False,0,166,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,27,0,0,2,0,0,39,True,0,167,DEF,3,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,25,0,0,5,0,0,39,True,0,167,DEF,5,3.0
,6,BUR,1045,1040,1050,2,0,0,4,0,0.0,0.0,0.0,0.61,2,0,0.4,45,10,0,0,0,0,23,0,1,2,2,0,39,True,0,167,DEF,3,4.0
,6,BUR,1045,1040,1050,2,0,0,10,0,0.0,0.04,0.04,0.85,1,0,1.4,90,12,0,0,0,0,21,0,1,1,1,2,39,True,0,167,DEF,2,4.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,19,0,0,2,0,0,39,True,0,167,DEF,4,3.5
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,13,0,0,2,1,0,39,True,0,167,DEF,3,2.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,11,0,0,2,0,0,39,True,0,167,DEF,3,3.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,8,0,0,4,1,0,39,True,0,167,DEF,3,3.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,6,0,0,1,0,0,39,True,0,167,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,4,0,0,5,2,0,40,True,0,167,DEF,4,2.9
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,3,0,0,3,1,0,40,True,0,167,DEF,4,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,1,0,0,3,0,0,40,True,0,167,DEF,5,3.7
,6,BUR,1045,1040,1050,2,0,0,3,0,0.0,0.0,0.0,0.03,0,0,0.4,7,17,0,0,0,0,14,0,0,0,5,1,39,True,0,167,DEF,2,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,17,0,0,2,0,0,39,True,0,167,DEF,3,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,31,0,0,1,1,0,39,True,0,167,DEF,3,2.8
,6,BUR,1045,1040,1050,2,0,0,10,0,0.0,0.0,0.0,1.97,1,0,0.8,45,15,0,0,0,0,36,0,0,4,1,1,39,True,0,167,DEF,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,32,0,0,0,1,0,39,False,0,167,DEF,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,30,0,0,2,2,0,39,False,0,167,DEF,3,2.9
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,28,0,0,2,2,0,39,False,0,167,DEF,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,26,0,0,0,3,0,39,False,0,167,DEF,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,24,0,0,1,3,0,39,False,0,167,DEF,4,3.8
,6,BUR,1050,1050,1050,2,0,0,7,0,0.0,0.02,0.02,1.75,3,0,3.1,85,13,0,0,0,0,22,0,1,1,3,0,39,False,1,167,DEF,5,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,20,0,0,2,3,0,39,False,0,167,DEF,4,3.3
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,0,34,0,0,4,1,0,39,False,0,167,DEF,2,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,18,0,0,2,0,0,39,False,0,167,DEF,3,3.7
,6,BUR,1050,1050,1050,2,0,0,12,0,0.01,0.01,0.0,0.83,1,0,1.9,90,20,0,0,0,0,15,0,1,0,1,1,39,False,1,167,DEF,3,3.1
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,12,0,0,1,3,0,39,False,0,167,DEF,5,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,10,0,0,1,2,0,39,False,0,167,DEF,3,3.5
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,9,0,0,0,3,0,39,False,0,167,DEF,3,3.4
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,7,0,0,2,1,0,39,False,0,167,DEF,2,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,7,0,0,0,2,0,39,False,0,167,DEF,3,2.6
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,40,False,0,167,DEF,3,2.8
,6,BUR,1050,1050,1050,2,0,0,5,0,0.0,0.0,0.0,1.11,0,0,0.5,8,5,0,0,0,0,16,0,0,1,1,1,39,False,0,167,DEF,3,3.3
,6,BUR,1045,1040,1050,2,0,3,26,1,0.0,0.0,0.0,0.76,0,0,2.2,66,5,0,0,0,0,33,0,1,1,1,9,39,True,0,167,DEF,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,35,0,0,1,1,0,39,False,0,167,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,38,0,0,2,1,0,39,True,0,167,DEF,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,29,0,0,1,2,0,39,True,0,167,DEF,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,37,0,0,1,2,0,39,False,0,167,DEF,4,2.7
,6,BUR,1045,1040,1050,2,0,0,9,0,0.12,0.12,0.0,0.84,1,0,4.9,85,20,0,0,0,0,31,0,1,1,1,2,47,True,0,168,FWD,3,2.8
,6,BUR,1045,1040,1050,2,0,0,5,0,0.04,0.18,0.14,2.09,3,0,3.3,90,13,0,0,0,0,1,0,1,3,0,2,50,True,0,168,FWD,5,3.7
,6,BUR,1045,1040,1050,2,0,1,23,0,0.0,0.13,0.13,2.49,3,1,5.7,80,2,0,0,0,0,3,0,1,3,1,7,50,True,0,168,FWD,4,3.4
,6,BUR,1045,1040,1050,2,0,0,25,0,0.05,0.59,0.54,2.27,5,1,9.5,90,18,0,0,0,0,4,0,1,5,2,6,50,True,0,168,FWD,4,2.9
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,6,0,0,1,0,0,50,True,0,168,FWD,3,2.7
,6,BUR,1045,1040,1050,2,1,0,14,0,0.09,0.22,0.13,1.58,4,0,4.0,90,7,0,0,0,0,8,0,1,4,1,5,50,True,0,168,FWD,3,3.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,11,0,0,2,0,0,50,True,0,168,FWD,3,3.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,13,0,0,2,1,0,50,True,0,168,FWD,3,2.6
,6,BUR,1045,1040,1050,2,0,0,2,0,0.0,0.07,0.07,0.37,0,0,3.2,45,9,0,0,0,0,17,0,0,2,0,1,49,True,0,168,FWD,3,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.03,0.08,0.05,0.85,1,0,5.1,90,12,0,0,0,0,21,0,1,1,1,2,48,True,0,168,FWD,2,4.2
,6,BUR,1045,1040,1050,2,0,0,11,0,0.02,0.03,0.01,1.28,2,0,2.4,90,10,0,0,0,0,23,0,1,2,2,2,47,True,0,168,FWD,3,4.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,25,0,0,5,0,0,47,True,0,168,FWD,5,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,27,0,0,2,0,0,47,True,0,168,FWD,3,3.0
,6,BUR,1045,1040,1050,2,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.2,2,4,0,0,0,0,29,0,0,1,2,1,47,True,0,168,FWD,3,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,0,14,0,0,0,5,0,50,True,0,168,FWD,2,3.0
,6,BUR,1045,1040,1050,2,0,0,7,0,0.01,0.01,0.0,1.33,1,0,1.9,84,11,0,0,0,0,19,0,1,2,0,2,48,True,0,168,FWD,4,3.5
,6,BUR,1050,1050,1050,2,0,0,3,0,0.05,0.62,0.57,2.71,1,0,6.3,90,14,0,0,0,0,35,0,1,1,1,2,47,False,0,168,FWD,3,2.7
,6,BUR,1045,1040,1050,2,0,0,5,0,0.1,0.1,0.0,0.91,1,0,2.9,90,5,0,0,0,0,33,0,1,1,1,2,47,True,0,168,FWD,3,2.7
,6,BUR,1050,1050,1050,2,1,0,5,0,0.01,0.16,0.15,0.75,1,0,5.4,90,16,0,0,0,1,5,0,1,1,1,2,50,False,0,168,FWD,3,2.8
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,7,0,0,0,2,0,50,False,0,168,FWD,3,2.6
,6,BUR,1050,1050,1050,2,0,3,28,1,0.04,0.51,0.47,1.12,0,1,6.3,79,12,0,0,0,0,7,0,1,2,1,9,50,False,0,168,FWD,2,3.0
,6,BUR,1050,1050,1050,2,0,0,5,0,0.25,0.25,0.0,3.24,3,0,3.5,90,4,0,0,0,0,9,0,1,0,3,2,50,False,0,168,FWD,3,3.4
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,10,0,0,1,2,0,50,False,0,168,FWD,3,3.5
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,12,0,0,1,3,0,50,False,0,168,FWD,5,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,15,0,0,0,1,0,49,False,0,168,FWD,3,3.1
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,16,0,0,1,1,0,49,False,0,168,FWD,3,3.3
,6,BUR,1050,1050,1050,2,1,0,14,1,0.02,0.09,0.07,0.91,0,0,5.5,64,10,0,0,0,0,18,0,1,2,0,5,48,False,0,168,FWD,3,3.7
,6,BUR,1050,1050,1050,2,0,0,26,0,0.02,0.21,0.19,3.15,3,1,7.8,90,2,0,0,0,0,20,0,1,2,3,6,48,False,0,168,FWD,4,3.3
,6,BUR,1050,1050,1050,2,0,0,1,0,0.0,0.05,0.05,1.38,3,0,0.5,58,13,0,0,0,0,22,0,1,1,3,1,48,False,0,168,FWD,5,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,24,0,0,1,3,0,47,False,0,168,FWD,4,3.8
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,26,0,0,0,3,0,47,False,0,168,FWD,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,28,0,0,2,2,0,47,False,0,168,FWD,3,3.0
,6,BUR,1050,1050,1050,2,0,0,1,0,0.06,0.54,0.48,2.93,1,0,4.7,68,7,0,0,0,0,30,0,1,2,2,2,47,False,0,168,FWD,3,2.9
,6,BUR,1050,1050,1050,2,0,0,4,0,0.04,0.1,0.06,0.83,1,0,3.8,90,9,0,0,0,0,32,0,1,0,1,2,47,False,0,168,FWD,3,2.7
,6,BUR,1050,1050,1050,2,0,0,27,0,0.01,0.67,0.66,2.26,1,1,11.1,83,17,0,0,0,0,34,0,1,4,1,6,47,False,0,168,FWD,2,2.7
,6,BUR,1050,1050,1050,2,0,0,5,0,0.02,0.02,0.0,2.5,2,0,1.5,86,18,0,0,0,0,37,0,1,1,2,2,47,False,0,168,FWD,4,2.7
,6,BUR,1045,1040,1050,2,0,0,7,0,0.08,0.08,0.0,1.45,2,0,4.6,90,16,0,0,0,0,38,0,1,2,1,2,47,True,0,168,FWD,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.21,0.8,0.59,3.23,4,0,5.5,84,15,0,0,0,0,36,0,1,4,1,2,47,True,0,168,FWD,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,3,0,0,3,1,0,40,True,0,169,GK,4,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,1,0,0,3,0,0,40,True,0,169,GK,5,3.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,4,0,0,5,2,0,40,True,0,169,GK,4,2.9
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,6,0,0,1,0,0,40,True,0,169,GK,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,8,0,0,4,1,0,39,True,0,169,GK,3,3.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,11,0,0,2,0,0,39,True,0,169,GK,3,3.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,13,0,0,2,1,0,39,True,0,169,GK,3,2.6
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,0,14,0,0,0,5,0,39,True,0,169,GK,2,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,17,0,0,2,0,0,39,True,0,169,GK,3,3.4
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,19,0,0,2,0,0,39,True,0,169,GK,4,3.5
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,21,0,0,1,1,0,39,True,0,169,GK,2,4.2
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,23,0,0,2,2,0,39,True,0,169,GK,3,4.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,25,0,0,5,0,0,39,True,0,169,GK,5,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,27,0,0,2,0,0,39,True,0,169,GK,3,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,29,0,0,1,2,0,39,True,0,169,GK,3,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,31,0,0,1,1,0,39,True,0,169,GK,3,2.8
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,40,False,0,169,GK,3,2.8
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,33,0,0,1,1,0,39,True,0,169,GK,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,7,0,0,0,2,0,40,False,0,169,GK,3,2.6
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,4,0,0,0,0,9,0,0,0,3,0,39,False,0,169,GK,3,3.4
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,37,0,0,1,2,0,39,False,0,169,GK,4,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,14,0,0,0,0,35,0,0,1,1,0,39,False,0,169,GK,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,17,0,0,0,0,34,0,0,4,1,0,39,False,0,169,GK,2,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,9,0,0,0,0,32,0,0,0,1,0,39,False,0,169,GK,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,30,0,0,2,2,0,39,False,0,169,GK,3,2.9
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,19,0,0,0,0,28,0,0,2,2,0,39,False,0,169,GK,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,8,0,0,0,0,26,0,0,0,3,0,39,False,0,169,GK,3,3.0
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,24,0,0,1,3,0,39,False,0,169,GK,4,3.8
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,22,0,0,1,3,0,39,False,0,169,GK,5,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,2,0,0,0,0,20,0,0,2,3,0,39,False,0,169,GK,4,3.3
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,18,0,0,2,0,0,39,False,0,169,GK,3,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,5,0,0,0,0,16,0,0,1,1,0,39,False,0,169,GK,3,3.3
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,20,0,0,0,0,15,0,0,0,1,0,39,False,0,169,GK,3,3.1
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0,0,0,0,12,0,0,1,3,0,39,False,0,169,GK,5,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,3,0,0,0,0,10,0,0,1,2,0,39,False,0,169,GK,3,3.5
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,7,0,0,2,1,0,40,False,0,169,GK,2,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,16,0,0,0,0,38,0,0,2,1,0,39,True,0,169,GK,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,36,0,0,4,1,0,39,True,0,169,GK,3,2.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,18,0,0,0,0,37,0,0,1,2,0,48,False,0,170,MID,4,2.7
,6,BUR,1050,1050,1050,2,0,0,5,0,0.14,0.14,0.0,0.66,1,0,2.3,54,20,0,0,0,0,15,0,0,0,1,1,48,False,0,170,MID,3,3.1
,6,BUR,1050,1050,1050,2,0,0,2,0,0.03,0.03,0.0,0.85,1,0,0.2,18,14,0,0,0,0,35,0,0,1,1,1,48,False,0,170,MID,3,2.7
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,13,0,0,0,0,1,0,0,3,0,0,50,True,0,170,MID,5,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,11,0,0,0,0,24,0,0,1,3,0,48,False,0,170,MID,4,3.8
,6,BUR,1050,1050,1050,2,0,0,3,0,0.07,0.14,0.07,0.69,0,0,2.0,57,5,0,0,0,0,16,0,1,1,1,1,48,False,0,170,MID,3,3.3
,6,BUR,1050,1050,1050,2,0,0,4,0,0.0,0.0,0.0,1.18,1,0,0.4,20,7,0,0,0,0,30,0,0,2,2,1,48,False,0,170,MID,3,2.9
,6,BUR,1050,1050,1050,2,0,0,14,0,0.01,0.86,0.85,0.17,0,1,7.3,20,17,0,0,0,0,34,0,0,4,1,6,48,False,0,170,MID,2,2.7
,6,BUR,1045,1040,1050,2,0,0,21,0,0.48,0.7,0.22,0.97,1,0,10.1,90,8,0,0,0,0,11,0,1,2,0,2,48,True,0,170,MID,3,3.6
,6,BUR,1045,1040,1050,2,0,0,18,1,0.15,0.18,0.03,0.61,0,0,8.1,84,19,0,0,0,0,13,0,1,2,1,3,48,True,0,170,MID,3,2.6
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,15,0,0,0,0,7,0,0,0,2,0,49,False,0,170,MID,3,2.6
,6,BUR,1050,1050,1050,2,0,0,6,0,0.01,0.01,0.0,2.39,3,0,0.8,90,8,0,0,0,0,26,0,1,0,3,2,48,False,0,170,MID,3,3.0
,6,BUR,1050,1050,1050,2,0,0,6,0,0.14,0.14,0.0,1.38,3,0,2.7,58,13,0,0,0,0,22,0,1,1,3,1,48,False,0,170,MID,5,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,10,0,0,0,0,18,0,0,2,0,0,48,False,0,170,MID,3,3.7
,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,12,0,0,0,0,7,0,0,2,1,0,49,False,0,170,MID,2,3.0
,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,7,0,0,0,0,8,0,0,4,1,0,49,True,0,170,MID,3,3.2
,6,BUR,1050,1050,1050,2,0,0,4,0,0.0,0.0,0.0,0.04,0,0,0.7,6,9,0,0,0,0,32,0,0,0,1,1,48,False,0,170,MID,3,2.7
