form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0,0,0.0,0,5,0,0,0,0,17,0,0,0,2,0,46,True,0,17,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1350,1330,1370,5,0,0,0,0,0.0,0,0,0.0,0,5,0,0,0,0,17,0,0,0,2,0,40,True,0,18,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0,0,0.0,0,4,0,0,0,0,17,0,0,2,1,0,39,False,0,53,GK,3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1285,1350,1220,4,0,0,0,0,0.0,0,0,0.0,0,4,0,0,0,0,17,0,0,2,1,0,40,False,0,57,GK,3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1090,1110,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,17,0,0,2,1,0,39,True,0,91,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1090,1110,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,17,0,0,2,1,0,40,True,0,97,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1090,1110,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,17,0,0,2,1,0,39,True,0,116,GK,4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,17,0,0,0,2,0,39,False,0,141,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1125,1170,1080,3,0,0,0,0,0.0,0,0,0.0,0,17,0,0,0,0,17,0,0,0,2,0,47,True,0,145,GK,2,2.8,0.0,0.0,0.0,2.28,12.0,0.8,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,17,0,0,0,2,0,40,False,0,147,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,17,0,0,0,2,0,43,False,0,148,GK,5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1045,1040,1050,2,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,17,0,0,2,0,0,39,True,0,169,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
