draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,-3,0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,31,0,0,1,3,0.0,-1,10493,38,True,1,28,GK,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,31,0,0,0,2,0.0,0,823,45,True,0,17,GK,2
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,31,0,0,0,2,0.0,0,0,40,True,0,18,GK,2
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,31,0,0,1,4,0.0,0,31222,53,False,0,49,GK,5
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,31,0,0,1,4,0.0,0,0,40,False,0,57,GK,5
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,31,0,0,0,1,0.0,0,101,40,True,0,80,GK,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,31,0,0,0,1,0.0,0,90,40,True,0,88,GK,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,31,0,0,0,0,0.0,0,43,39,True,0,91,GK,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,31,0,0,0,0,0.0,0,0,40,True,0,97,GK,3
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,31,0,0,0,0,0.0,0,235,39,True,0,116,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,31,0,0,0,0,0.0,0,85,39,False,0,141,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,31,0,0,3,4,0.0,0,42,45,True,0,145,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,31,0,0,0,0,0.0,0,0,40,False,0,147,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,31,0,0,0,0,0.0,0,1621,41,False,0,148,GK,3
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,31,0,0,1,1,0.0,0,0,39,True,0,169,GK,3
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,31,0,0,1,1,0.0,0,0,40,True,0,175,GK,3
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,31,0,0,1,1,0.0,0,97,39,True,0,181,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,31,0,0,3,4,0.0,0,0,50,True,0,187,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,31,0,0,3,4,0.0,0,64,40,True,0,192,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,31,0,0,3,4,0.0,0,0,40,True,0,215,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,31,0,0,0,1,0.0,0,0,44,False,0,227,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,31,0,0,0,1,0.0,0,84,44,False,0,230,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,31,0,0,0,1,0.0,0,59,39,False,0,233,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,31,0,0,0,1,0.0,0,129,39,False,0,243,GK,3
0,0.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,0,31,0,0,1,1,0.0,0,86,39,False,0,266,GK,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,31,0,0,1,3,0.0,0,250,39,False,0,284,GK,3
