draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,14,0,0,1,2,0.0,0,12249,47,True,0,17,GK,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,14,0,0,1,2,0.0,0,0,40,True,0,18,GK,3
0,-0.25,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,14,0,0,1,0,0.0,0,14861,41,True,0,28,GK,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,14,0,0,2,2,0.0,0,788,40,False,0,53,GK,3
0,0.0,2,0,0,0,AVL,1285,1350,1220,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,3,0,0,0,0,14,0,0,2,2,0.0,0,0,40,False,0,57,GK,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,14,0,0,2,2,0.0,0,224,40,True,0,80,GK,4
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,14,0,0,2,2,0.0,0,0,40,True,0,88,GK,4
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,14,0,0,1,3,0.0,0,1078,39,True,0,91,GK,2
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,14,0,0,1,3,0.0,0,0,40,True,0,97,GK,2
0,0.0,4,0,0,0,BRE,1100,1090,1110,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,12,0,0,0,0,14,0,0,1,3,0.0,0,17355,39,True,0,116,GK,2
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,0,14,0,0,2,3,0.0,0,1018,39,False,0,141,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,0,14,0,0,2,3,0.0,0,0,40,False,0,147,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,7,0,0,0,0,14,0,0,2,3,0.0,0,1360,44,False,0,152,GK,3
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,14,0,0,0,5,0.0,0,547,39,True,0,169,GK,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,14,0,0,0,5,0.0,0,55,43,True,0,172,GK,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,14,0,0,0,5,0.0,0,0,40,True,0,175,GK,2
0,0.0,6,0,0,0,BUR,1045,1040,1050,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,14,0,0,0,5,0.0,0,101,40,True,0,181,GK,2
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,14,0,0,2,3,0.0,0,0,50,True,0,187,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,14,0,0,2,3,0.0,0,75,40,True,0,192,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,14,0,0,2,3,0.0,0,0,40,True,0,215,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,14,0,0,1,1,0.0,0,0,44,False,0,227,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,14,0,0,1,1,0.0,0,238,39,False,0,233,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,14,0,0,1,1,0.0,0,145,40,False,0,243,GK,3
0,0.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,14,0,0,1,0,0.0,0,416,39,False,0,266,GK,3
0,0.0,10,0,0,0,FUL,1175,1170,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,14,0,0,3,4,0.0,0,1620,39,False,0,284,GK,4
0,0.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,14,0,0,3,4,0.0,0,4249,40,True,0,289,GK,3
0,0.0,11,0,0,0,LIV,1240,1270,1210,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,10,0,0,0,0,14,0,0,3,4,0.0,0,18978,56,True,0,291,GK,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,14,0,0,1,3,0.0,0,0,40,False,0,323,GK,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,14,0,0,1,3,0.0,0,134,43,False,0,335,GK,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,14,0,0,1,3,0.0,0,0,40,False,0,338,GK,3
0,0.0,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,14,0,0,3,3,0.0,0,170,39,True,0,347,GK,4
0,0.0,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,14,0,0,3,3,0.0,0,2453,39,True,0,361,GK,4
0,0.0,13,0,0,0,MCI,1355,1360,1350,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,18,0,0,0,0,14,0,0,3,3,0.0,0,745,39,True,0,367,GK,4
0,0.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,0,14,0,0,0,1,0.0,0,133,40,False,0,384,GK,3
0,0.0,8,0,0,0,CRY,1100,1085,1120,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,19,0,0,0,0,14,0,0,1,1,0.0,0,55,44,False,0,385,GK,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,14,0,0,0,1,0.0,0,0,40,True,0,408,GK,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,14,0,0,0,1,0.0,0,102,39,True,0,411,GK,3
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,14,0,0,1,0,0.0,0,299,40,True,0,448,GK,3
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,14,0,0,1,0,0.0,0,122,43,True,0,449,GK,3
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,14,0,0,0,5,0.0,0,949,39,False,0,472,GK,2
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,6,0,0,0,0,14,0,0,0,5,0.0,0,248,40,False,0,479,GK,2
0,0.0,17,0,0,0,SHU,1040,1060,1020,2,0,0,0,12,0,0.0,1.81,5,0,1.2,12.0,90,6,0,0,0,0,14,2,1,0,5,0.0,0,4210,45,False,0,482,GK,2
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,14,0,0,3,3,0.0,0,613,39,False,0,491,GK,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,14,0,0,3,3,0.0,0,2429,39,False,0,498,GK,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,14,0,0,3,3,0.0,0,695,48,False,0,502,GK,5
0,0.0,18,0,0,0,TOT,1230,1310,1150,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,13,0,0,0,0,14,0,0,3,3,0.0,0,1499,39,False,0,521,GK,5
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,14,0,0,1,1,0.0,0,1199,42,True,0,533,GK,3
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,14,0,0,1,2,0.0,0,249,40,False,0,564,GK,5
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,5,0,0.0,0.53,2,0,0.8,7.6,22,1,0,0,0,0,14,1,1,1,2,0.0,0,5983,50,False,0,569,GK,5
0,0.0,20,0,0,0,WOL,1100,1100,1105,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,1,0,0,0,0,14,0,0,1,2,0.0,0,0,40,False,0,571,GK,5
0,0.0,9,0,0,0,EVE,1100,1080,1125,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,14,0,0,1,0,0.0,0,308,39,False,0,579,GK,3
0,0.0,15,0,0,0,NEW,1105,1160,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,14,0,0,0,0,14,0,0,0,1,0.0,0,590,39,True,0,580,GK,3
0,0.0,3,0,0,0,BOU,1100,1145,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,2,0,0,0,0,14,0,0,2,2,0.0,0,104,44,True,0,607,GK,4
0,0.0,16,0,0,0,NFO,1065,1080,1050,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,9,0,0,0,0,14,0,0,1,0,0.0,0,95,40,True,0,636,GK,3
0,0.0,1,0,0,0,ARS,1350,1330,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,14,0,0,1,2,0.0,0,178,40,True,0,646,GK,3
0,0.0,19,0,0,0,WHU,1100,1150,1055,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,14,0,0,1,1,0.0,0,144,40,True,0,647,GK,3
0,0.0,7,0,0,0,CHE,1125,1170,1080,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,5,0,0,0,0,14,0,0,2,3,0.0,0,29,40,True,0,659,GK,3
0,0.0,12,0,0,0,LUT,1090,1120,1060,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,4,0,0,0,0,14,0,0,1,3,0.0,0,147,44,False,0,665,GK,3
0,0.0,14,0,0,0,MUN,1220,1230,1210,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,15,0,0,0,0,14,0,0,0,1,0.0,0,68,40,False,0,669,GK,3
