draw,form,team,loss,played,points,short_name,overallStrength,defenceStrength,attackStrength,strength,win,assists,bonus,bps,clean_sheets,creativity,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,threat,total_points,transfers_in,value,was_home,yellow_cards,player_ID,position,oppStrength
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,-3,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,18,0,0,1,2,0.0,-1,88,40,False,1,192,GK,3
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,18,0,0,1,1,0.0,0,1201,46,False,0,17,GK,4
0,0.0,1,0,0,0,ARS,1365,1360,1370,5,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,11,0,0,0,0,18,0,0,1,1,0.0,0,0,40,False,0,18,GK,4
0,0.0,2,0,0,0,AVL,1160,1180,1140,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,18,0,0,1,1,0.0,0,147,39,True,0,53,GK,2
0,0.0,2,0,0,0,AVL,1160,1180,1140,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,17,0,0,0,0,18,0,0,1,1,0.0,0,0,40,True,0,57,GK,2
0,0.0,3,0,0,0,BOU,1100,1075,1130,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,18,0,0,3,2,0.0,0,138,40,False,0,80,GK,3
0,0.0,3,0,0,0,BOU,1100,1075,1130,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,16,0,0,0,0,18,0,0,3,2,0.0,0,80,40,False,0,88,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,18,0,0,1,1,0.0,0,309,39,False,0,141,GK,3
0,0.0,7,0,0,0,CHE,1190,1230,1150,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,20,0,0,0,0,18,0,0,1,2,0.0,0,269,47,False,0,145,GK,3
0,0.0,5,0,0,0,BHA,1210,1240,1180,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,8,0,0,0,0,18,0,0,1,1,0.0,0,0,40,False,0,147,GK,3
