form,team,short_name,overallStrength,defenceStrength,attackStrength,strength,assists,bonus,bps,clean_sheets,expected_goals_conceded,goals_conceded,goals_scored,ict_index,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,starts,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,player_ID,position,oppStrength,next5Strength,expectedAssistHistory,expectedGIsHistory,expectedGoalsHistory,expectedGsConcededHistory,BPShistory,ictHistory,valueForMoney
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,5,0,0,1,0,0,50,False,0,17,GK,3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,ARS,1365,1360,1370,5,0,0,0,0,0.0,0,0,0.0,0,9,0,0,0,0,5,0,0,1,0,0,40,False,0,18,GK,3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,8,0,0,0,0,5,0,0,1,3,0,40,True,0,53,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2,AVL,1160,1180,1140,4,0,0,0,0,0.0,0,0,0.0,0,8,0,0,0,0,5,0,0,1,3,0,40,True,0,57,GK,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1145,1055,3,0,0,0,0,0.0,0,0,0.0,0,7,0,0,0,0,5,0,0,0,0,0,40,True,0,80,GK,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3,BOU,1100,1145,1055,3,0,0,0,0,0.0,0,0,0.0,0,7,0,0,0,0,5,0,0,0,0,0,40,True,0,88,GK,3,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,5,0,0,0,1,0,40,False,0,91,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,5,0,0,0,1,0,40,False,0,97,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4,BRE,1100,1150,1055,3,0,0,0,0,0.0,0,0,0.0,0,15,0,0,0,0,5,0,0,0,1,0,40,False,0,116,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,5,0,0,3,1,0,40,False,0,141,GK,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,5,0,0,3,1,0,40,False,0,147,GK,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5,BHA,1210,1240,1180,3,0,0,0,0,0.0,0,0,0.0,0,14,0,0,0,0,5,0,0,3,1,0,44,False,0,152,GK,3,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,40,False,0,169,GK,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,44,False,0,172,GK,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,40,False,0,175,GK,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6,BUR,1050,1050,1050,2,0,0,0,0,0.0,0,0,0.0,0,16,0,0,0,0,5,0,0,1,1,0,40,False,0,181,GK,3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,5,0,0,0,0,0,50,False,0,187,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,5,0,0,0,0,0,40,False,0,192,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7,CHE,1190,1230,1150,3,0,0,0,0,0.0,0,0,0.0,0,3,0,0,0,0,5,0,0,0,0,0,40,False,0,215,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,5,0,0,1,3,0,44,False,0,227,GK,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,5,0,0,1,3,0,40,False,0,233,GK,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,8,CRY,1100,1085,1120,3,0,0,0,0,0.0,0,0,0.0,0,2,0,0,0,0,5,0,0,1,3,0,40,False,0,243,GK,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,9,EVE,1095,1065,1125,3,0,0,0,0,0.0,0,0,0.0,0,1,0,0,0,0,5,0,0,1,0,0,39,True,0,266,GK,5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,10,FUL,1055,1060,1050,3,0,0,0,0,0.0,0,0,0.0,0,12,0,0,0,0,5,0,0,0,1,0,40,True,0,284,GK,2,2.9,0.0,0.0,0.0,0.0,-0.75,0.0,0.0
0.0,11,LIV,1370,1390,1350,4,0,0,0,0,0.0,0,0,0.0,0,20,0,0,0,0,5,0,0,3,1,0,40,False,0,289,GK,3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,11,LIV,1370,1390,1350,4,0,0,0,0,0.0,0,0,0.0,0,20,0,0,0,0,5,0,0,3,1,0,40,False,0,301,GK,3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,5,0,0,0,1,0,40,False,0,323,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,5,0,0,0,1,0,44,False,0,335,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,12,LUT,1090,1120,1060,2,0,0,0,0,0.0,0,0,0.0,0,10,0,0,0,0,5,0,0,0,1,0,40,False,0,338,GK,3,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,13,MCI,1365,1370,1360,5,0,0,0,0,0.0,0,0,0.0,0,19,0,0,0,0,5,0,0,3,1,0,40,False,0,347,GK,3,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
